#,Date-Time (PDT),RH   (%),Dew Point   (??C),Host Connected,End of File
13416,7/7/2024 0:33,32.02,-0.83,,
13417,7/7/2024 0:38,31.91,-0.76,,
13418,7/7/2024 0:43,32.17,-0.65,,
13419,7/7/2024 0:48,31.64,-0.81,,
13420,7/7/2024 0:53,30.61,-1.44,,
13421,7/7/2024 0:58,30.88,-1.81,,
13422,7/7/2024 1:03,31.66,-1.9,,
13423,7/7/2024 1:08,32.53,-1.88,,
13424,7/7/2024 1:13,34.52,-1.43,,
13425,7/7/2024 1:18,37.47,-0.71,,
13426,7/7/2024 1:23,37.68,-0.61,,
13427,7/7/2024 1:28,37.07,-0.71,,
13428,7/7/2024 1:33,36.87,-0.68,,
13429,7/7/2024 1:38,37.03,-0.16,,
13430,7/7/2024 1:43,36.25,-0.34,,
13431,7/7/2024 1:48,37.43,-0.32,,
13432,7/7/2024 1:53,37.98,-0.42,,
13433,7/7/2024 1:58,38.24,-0.45,,
13434,7/7/2024 2:03,37.68,-0.81,,
13435,7/7/2024 2:08,37.88,-0.97,,
13436,7/7/2024 2:13,38.47,-1.08,,
13437,7/7/2024 2:18,39.24,-1.06,,
13438,7/7/2024 2:23,40.29,-0.93,,
13439,7/7/2024 2:28,42.2,-0.53,,
13440,7/7/2024 2:33,42.94,-0.48,,
13441,7/7/2024 2:38,43.29,-0.53,,
13442,7/7/2024 2:43,43.5,-0.63,,
13443,7/7/2024 2:48,44.17,-0.62,,
13444,7/7/2024 2:53,44.38,-0.58,,
13445,7/7/2024 2:58,44.7,-0.39,,
13446,7/7/2024 3:03,44.83,-0.31,,
13447,7/7/2024 3:08,44.81,-0.32,,
13448,7/7/2024 3:13,44.78,-0.35,,
13449,7/7/2024 3:18,44.89,-0.34,,
13450,7/7/2024 3:23,45.04,-0.25,,
13451,7/7/2024 3:28,44.9,-0.16,,
13452,7/7/2024 3:33,44.73,-0.19,,
13453,7/7/2024 3:38,45.17,-0.2,,
13454,7/7/2024 3:43,45.64,-0.18,,
13455,7/7/2024 3:48,46.08,-0.19,,
13456,7/7/2024 3:53,47.06,-0.16,,
13457,7/7/2024 3:58,47.9,-0.09,,
13458,7/7/2024 4:03,48.2,-0.04,,
13459,7/7/2024 4:08,48.23,-0.05,,
13460,7/7/2024 4:13,48.42,-0.06,,
13461,7/7/2024 4:18,48.67,-0.08,,
13462,7/7/2024 4:23,49.27,-0.03,,
13463,7/7/2024 4:28,49.87,0.09,,
13464,7/7/2024 4:33,49.63,0.07,,
13465,7/7/2024 4:38,49.35,0.12,,
13466,7/7/2024 4:43,49.08,0.16,,
13467,7/7/2024 4:48,48.84,0.09,,
13468,7/7/2024 4:53,48.97,0.09,,
13469,7/7/2024 4:58,49.12,0.1,,
13470,7/7/2024 5:03,49.36,0.06,,
13471,7/7/2024 5:08,49.48,0.03,,
13472,7/7/2024 5:13,49.27,-0.04,,
13473,7/7/2024 5:18,49.27,-0.05,,
13474,7/7/2024 5:23,49.33,-0.01,,
13475,7/7/2024 5:28,49.7,0.05,,
13476,7/7/2024 5:33,50.22,0.18,,
13477,7/7/2024 5:38,50.37,0.24,,
13478,7/7/2024 5:43,50.5,0.28,,
13479,7/7/2024 5:48,50.74,0.35,,
13480,7/7/2024 5:53,51.03,0.46,,
13481,7/7/2024 5:58,50.89,0.57,,
13482,7/7/2024 6:03,50.7,0.7,,
13483,7/7/2024 6:08,50.58,0.86,,
13484,7/7/2024 6:13,50.39,1.07,,
13485,7/7/2024 6:18,49.73,1.21,,
13486,7/7/2024 6:23,49.13,1.46,,
13487,7/7/2024 6:28,48.67,1.79,,
13488,7/7/2024 6:33,47.78,2.03,,
13489,7/7/2024 6:38,46.77,2.27,,
13490,7/7/2024 6:43,46.13,2.7,,
13491,7/7/2024 6:48,44.66,2.88,,
13492,7/7/2024 6:53,44.21,3.36,,
13493,7/7/2024 6:58,42.31,3.37,,
13494,7/7/2024 7:03,41.49,3.71,,
13495,7/7/2024 7:08,40.67,4.03,,
13496,7/7/2024 7:13,40.08,4.37,,
13497,7/7/2024 7:18,38.42,4.35,,
13498,7/7/2024 7:23,37.4,4.48,,
13499,7/7/2024 7:28,36.02,4.49,,
13500,7/7/2024 7:33,33.48,4.03,,
13501,7/7/2024 7:38,32.27,4.03,,
13502,7/7/2024 7:43,32.51,4.47,,
13503,7/7/2024 7:48,32.72,4.84,,
13504,7/7/2024 7:53,32.58,4.94,,
13505,7/7/2024 7:58,31.3,4.52,,
13506,7/7/2024 8:03,31.67,4.77,,
13507,7/7/2024 8:08,31.2,4.66,,
13508,7/7/2024 8:13,30.39,4.51,,
13509,7/7/2024 8:18,30.1,4.64,,
13510,7/7/2024 8:23,29.08,4.51,,
13511,7/7/2024 8:28,28.88,4.69,,
13512,7/7/2024 8:33,28.53,4.63,,
13513,7/7/2024 8:38,27.92,4.51,,
13514,7/7/2024 8:43,28.06,4.89,,
13515,7/7/2024 8:48,27.53,4.78,,
13516,7/7/2024 8:53,27.14,4.76,,
13517,7/7/2024 8:58,26.25,4.43,,
13518,7/7/2024 9:03,25.94,4.48,,
13519,7/7/2024 9:08,26.2,4.82,,
13520,7/7/2024 9:13,25.26,4.67,,
13521,7/7/2024 9:18,23.51,3.84,,
13522,7/7/2024 9:23,23.34,3.81,,
13523,7/7/2024 9:28,23.58,4.31,,
13524,7/7/2024 9:33,23.03,4.11,,
13525,7/7/2024 9:38,22.27,3.65,,
13526,7/7/2024 9:43,22.11,3.73,,
13527,7/7/2024 9:48,20.94,3.14,,
13528,7/7/2024 9:53,21.17,3.61,,
13529,7/7/2024 9:58,20.62,3.53,,
13530,7/7/2024 10:03,19.64,3.19,,
13531,7/7/2024 10:08,20.01,3.78,,
13532,7/7/2024 10:13,19.47,3.62,,
13533,7/7/2024 10:18,19.13,3.6,,
13534,7/7/2024 10:23,18.7,3.37,,
13535,7/7/2024 10:28,17.96,3.13,,
13536,7/7/2024 10:33,17.14,2.48,,
13537,7/7/2024 10:38,17.53,2.84,,
13538,7/7/2024 10:43,16.56,2.21,,
13539,7/7/2024 10:48,17.02,2.77,,
13540,7/7/2024 10:53,16.89,2.73,,
13541,7/7/2024 10:58,16.78,2.76,,
13542,7/7/2024 11:03,16.68,2.95,,
13543,7/7/2024 11:08,15.43,2.23,,
13544,7/7/2024 11:13,15.66,2.41,,
13545,7/7/2024 11:18,15.53,2.26,,
13546,7/7/2024 11:23,15.01,2.09,,
13547,7/7/2024 11:28,15.09,2.45,,
13548,7/7/2024 11:33,14.69,2.04,,
13549,7/7/2024 11:38,14.82,2.07,,
13550,7/7/2024 11:43,14.95,2.17,,
13551,7/7/2024 11:48,15,2.2,,
13552,7/7/2024 11:53,14.91,2.09,,
13553,7/7/2024 11:58,14.88,1.96,,
13554,7/7/2024 12:03,14.93,2.04,,
13555,7/7/2024 12:08,14.52,2.01,,
13556,7/7/2024 12:13,15.42,3,,
13557,7/7/2024 12:18,14.7,2.54,,
13558,7/7/2024 12:23,14.07,2.15,,
13559,7/7/2024 12:28,13.8,1.97,,
13560,7/7/2024 12:33,13.6,1.78,,
13561,7/7/2024 12:38,13.62,1.66,,
13562,7/7/2024 12:43,14.03,1.95,,
13563,7/7/2024 12:48,13.78,1.73,,
13564,7/7/2024 12:53,13.46,1.65,,
13565,7/7/2024 12:58,13.1,1.59,,
13566,7/7/2024 13:03,12.97,1.6,,
13567,7/7/2024 13:08,12.6,1.2,,
13568,7/7/2024 13:13,13,1.56,,
13569,7/7/2024 13:18,13.18,1.71,,
13570,7/7/2024 13:23,12.62,1.27,,
13571,7/7/2024 13:28,13.03,1.65,,
13572,7/7/2024 13:33,12.57,1.11,,
13573,7/7/2024 13:38,12.4,1.18,,
13574,7/7/2024 13:43,12.33,1.13,,
13575,7/7/2024 13:48,12.01,0.8,,
13576,7/7/2024 13:53,12.24,0.95,,
13577,7/7/2024 13:58,11.97,0.85,,
13578,7/7/2024 14:03,11.77,0.69,,
13579,7/7/2024 14:08,12.01,1.13,,
13580,7/7/2024 14:13,11.89,1.1,,
13581,7/7/2024 14:18,11.8,1,,
13582,7/7/2024 14:23,11.49,0.61,,
13583,7/7/2024 14:28,11.64,0.5,,
13584,7/7/2024 14:33,11.57,0.21,,
13585,7/7/2024 14:38,11.83,0.52,,
13586,7/7/2024 14:43,11.73,0.38,,
13587,7/7/2024 14:48,11.81,0.39,,
13588,7/7/2024 14:53,11.91,0.23,,
13589,7/7/2024 14:58,12.29,0.8,,
13590,7/7/2024 15:03,11.44,0.11,,
13591,7/7/2024 15:08,11.39,0.11,,
13592,7/7/2024 15:13,11.05,-0.08,,
13593,7/7/2024 15:18,11.18,0.21,,
13594,7/7/2024 15:23,10.79,-0.14,,
13595,7/7/2024 15:28,10.58,-0.99,,
13596,7/7/2024 15:33,10.94,-0.72,,
13597,7/7/2024 15:38,11.05,-0.5,,
13598,7/7/2024 15:43,10.86,-0.69,,
13599,7/7/2024 15:48,10.94,-0.97,,
13600,7/7/2024 15:53,11.69,-0.19,,
13601,7/7/2024 15:58,11.28,-0.2,,
13602,7/7/2024 16:03,11.57,-0.16,,
13603,7/7/2024 16:08,11.57,-0.54,,
13604,7/7/2024 16:13,11.69,-0.59,,
13605,7/7/2024 16:18,11.88,-0.49,,
13606,7/7/2024 16:23,12.13,0.29,,
13607,7/7/2024 16:28,11.49,-0.12,,
13608,7/7/2024 16:33,11.07,-0.5,,
13609,7/7/2024 16:38,11.2,-0.45,,
13610,7/7/2024 16:43,11.46,-0.36,,
13611,7/7/2024 16:48,11.54,-0.58,,
13612,7/7/2024 16:53,11.58,-0.93,,
13613,7/7/2024 16:58,11.91,-0.79,,
13614,7/7/2024 17:03,12.08,-0.72,,
13615,7/7/2024 17:08,11.94,-1,,
13616,7/7/2024 17:13,12.49,-0.14,,
13617,7/7/2024 17:18,11.97,-0.32,,
13618,7/7/2024 17:23,11.73,-0.53,,
13619,7/7/2024 17:28,11.89,-0.52,,
13620,7/7/2024 17:33,12.05,-0.32,,
13621,7/7/2024 17:38,12.11,0.06,,
13622,7/7/2024 17:43,11.51,-0.36,,
13623,7/7/2024 17:48,11.64,-0.07,,
13624,7/7/2024 17:53,11.6,-0.1,,
13625,7/7/2024 17:58,11.47,-0.15,,
13626,7/7/2024 18:03,11.5,-0.11,,
13627,7/7/2024 18:08,11.53,-0.18,,
13628,7/7/2024 18:13,11.38,-0.57,,
13629,7/7/2024 18:18,12.1,0.21,,
13630,7/7/2024 18:23,11.72,-0.27,,
13631,7/7/2024 18:28,11.8,-0.33,,
13632,7/7/2024 18:33,11.49,-0.82,,
13633,7/7/2024 18:38,12.39,0.14,,
13634,7/7/2024 18:43,11.98,-0.41,,
13635,7/7/2024 18:48,11.88,-0.64,,
13636,7/7/2024 18:53,12.14,-0.53,,
13637,7/7/2024 18:58,12.19,-0.63,,
13638,7/7/2024 19:03,12.72,-0.15,,
13639,7/7/2024 19:08,12.23,-0.76,,
13640,7/7/2024 19:13,12.64,-0.41,,
13641,7/7/2024 19:18,12.83,-0.31,,
13642,7/7/2024 19:23,12.73,-0.52,,
13643,7/7/2024 19:28,13.24,-0.13,,
13644,7/7/2024 19:33,12.97,-0.58,,
13645,7/7/2024 19:38,13.19,-0.52,,
13646,7/7/2024 19:43,13.05,-0.88,,
13647,7/7/2024 19:48,13.69,-0.41,,
13648,7/7/2024 19:53,14,-0.37,,
13649,7/7/2024 19:58,13.62,-0.98,,
13650,7/7/2024 20:03,13.76,-1.05,,
13651,7/7/2024 20:08,13.94,-1.08,,
13652,7/7/2024 20:13,14.14,-1.13,,
13653,7/7/2024 20:18,14.5,-1.06,,
13654,7/7/2024 20:23,14.73,-1.16,,
13655,7/7/2024 20:28,14.89,-1.22,,
13656,7/7/2024 20:33,15.68,-0.76,,
13657,7/7/2024 20:38,16.4,-0.67,,
13658,7/7/2024 20:43,17.1,-0.62,,
13659,7/7/2024 20:48,17.65,-0.64,,
13660,7/7/2024 20:53,18.17,-0.54,,
13661,7/7/2024 20:58,18.6,-0.48,,
13662,7/7/2024 21:03,18.96,-0.45,,
13663,7/7/2024 21:08,19.36,-0.49,,
13664,7/7/2024 21:13,19.98,-0.52,,
13665,7/7/2024 21:18,20.31,-0.68,,
13666,7/7/2024 21:23,20.4,-0.85,,
13667,7/7/2024 21:28,20.99,-0.71,,
13668,7/7/2024 21:33,21.71,-0.64,,
13669,7/7/2024 21:38,22.35,-0.5,,
13670,7/7/2024 21:43,23.3,-0.22,,
13671,7/7/2024 21:48,23.64,0.08,,
13672,7/7/2024 21:53,22.71,0.34,,
13673,7/7/2024 21:58,21.46,0.51,,
13674,7/7/2024 22:03,20.99,0.58,,
13675,7/7/2024 22:08,21,0.55,,
13676,7/7/2024 22:13,21.43,0.61,,
13677,7/7/2024 22:18,21.89,0.62,,
13678,7/7/2024 22:23,22.43,0.54,,
13679,7/7/2024 22:28,23.12,0.56,,
13680,7/7/2024 22:33,23.49,0.01,,
13681,7/7/2024 22:38,24.1,-0.36,,
13682,7/7/2024 22:43,24.84,-0.44,,
13683,7/7/2024 22:48,25.62,-0.46,,
13684,7/7/2024 22:53,26.66,-0.34,,
13685,7/7/2024 22:58,27.63,-0.23,,
13686,7/7/2024 23:03,27.77,-0.4,,
13687,7/7/2024 23:08,28.16,-0.42,,
13688,7/7/2024 23:13,27.84,-0.7,,
13689,7/7/2024 23:18,28.61,-0.46,,
13690,7/7/2024 23:23,28.99,-0.5,,
13691,7/7/2024 23:28,29.58,-0.49,,
13692,7/7/2024 23:33,30.37,-0.18,,
13693,7/7/2024 23:38,29.87,-0.43,,
13694,7/7/2024 23:43,30.2,-0.73,,
13695,7/7/2024 23:48,31.05,-0.73,,
13696,7/7/2024 23:53,31.59,-0.91,,
13697,7/7/2024 23:58,32.19,-0.99,,
13698,7/8/2024 0:03,32.35,-1.12,,
13699,7/8/2024 0:08,32.86,-0.97,,
13700,7/8/2024 0:13,33.08,-1,,
13701,7/8/2024 0:18,33.19,-0.96,,
13702,7/8/2024 0:23,33.49,-0.88,,
13703,7/8/2024 0:28,33.77,-0.85,,
13704,7/8/2024 0:33,34.1,-0.83,,
13705,7/8/2024 0:38,34.07,-0.89,,
13706,7/8/2024 0:43,34.13,-0.91,,
13707,7/8/2024 0:48,34.09,-0.92,,
13708,7/8/2024 0:53,34.15,-0.94,,
13709,7/8/2024 0:58,34.51,-0.92,,
13710,7/8/2024 1:03,34.86,-0.93,,
13711,7/8/2024 1:08,35.2,-0.9,,
13712,7/8/2024 1:13,35.28,-0.82,,
13713,7/8/2024 1:18,35.01,-0.75,,
13714,7/8/2024 1:23,35.4,-0.66,,
13715,7/8/2024 1:28,36.02,-0.56,,
13716,7/8/2024 1:33,36.52,-0.5,,
13717,7/8/2024 1:38,36.54,-0.57,,
13718,7/8/2024 1:43,36.31,-0.63,,
13719,7/8/2024 1:48,36,-0.69,,
13720,7/8/2024 1:53,36.22,-0.63,,
13721,7/8/2024 1:58,37,-0.65,,
13722,7/8/2024 2:03,37.67,-0.74,,
13723,7/8/2024 2:08,38.21,-0.71,,
13724,7/8/2024 2:13,38.37,-0.74,,
13725,7/8/2024 2:18,39.01,-0.66,,
13726,7/8/2024 2:23,39.72,-0.58,,
13727,7/8/2024 2:28,39.76,-0.62,,
13728,7/8/2024 2:33,39.47,-0.69,,
13729,7/8/2024 2:38,40.27,-0.66,,
13730,7/8/2024 2:43,40.81,-0.63,,
13731,7/8/2024 2:48,41.29,-0.62,,
13732,7/8/2024 2:53,41.57,-0.51,,
13733,7/8/2024 2:58,41.34,-0.41,,
13734,7/8/2024 3:03,40.66,-0.46,,
13735,7/8/2024 3:08,40.25,-0.52,,
13736,7/8/2024 3:13,40.17,-0.55,,
13737,7/8/2024 3:18,40.68,-0.5,,
13738,7/8/2024 3:23,41.07,-0.44,,
13739,7/8/2024 3:28,41.2,-0.47,,
13740,7/8/2024 3:33,41.89,-0.52,,
13741,7/8/2024 3:38,42.75,-0.62,,
13742,7/8/2024 3:43,43.75,-0.59,,
13743,7/8/2024 3:48,44.58,-0.56,,
13744,7/8/2024 3:53,44.99,-0.6,,
13745,7/8/2024 3:58,45.87,-0.52,,
13746,7/8/2024 4:03,46.48,-0.47,,
13747,7/8/2024 4:08,46.71,-0.48,,
13748,7/8/2024 4:13,47.17,-0.46,,
13749,7/8/2024 4:18,47.72,-0.48,,
13750,7/8/2024 4:23,47.89,-0.61,,
13751,7/8/2024 4:28,48.75,-0.54,,
13752,7/8/2024 4:33,49.36,-0.54,,
13753,7/8/2024 4:38,49.92,-0.52,,
13754,7/8/2024 4:43,50.5,-0.48,,
13755,7/8/2024 4:48,50.95,-0.44,,
13756,7/8/2024 4:53,50.91,-0.39,,
13757,7/8/2024 4:58,50.61,-0.24,,
13758,7/8/2024 5:03,50.12,-0.12,,
13759,7/8/2024 5:08,49.3,-0.07,,
13760,7/8/2024 5:13,48.39,-0.05,,
13761,7/8/2024 5:18,47.72,-0.07,,
13762,7/8/2024 5:23,47.06,-0.08,,
13763,7/8/2024 5:28,46.42,-0.15,,
13764,7/8/2024 5:33,46.16,-0.19,,
13765,7/8/2024 5:38,46.18,-0.18,,
13766,7/8/2024 5:43,46.15,-0.15,,
13767,7/8/2024 5:48,46.26,-0.12,,
13768,7/8/2024 5:53,46.48,-0.12,,
13769,7/8/2024 5:58,47.02,-0.07,,
13770,7/8/2024 6:03,47.72,0.01,,
13771,7/8/2024 6:08,48.35,0.16,,
13772,7/8/2024 6:13,48.57,0.34,,
13773,7/8/2024 6:18,48.65,0.63,,
13774,7/8/2024 6:23,48.46,0.96,,
13775,7/8/2024 6:28,47.35,1.16,,
13776,7/8/2024 6:33,46.25,1.42,,
13777,7/8/2024 6:38,44.96,1.62,,
13778,7/8/2024 6:43,44.03,1.92,,
13779,7/8/2024 6:48,43.46,2.28,,
13780,7/8/2024 6:53,42.41,2.49,,
13781,7/8/2024 6:58,42.29,3.07,,
13782,7/8/2024 7:03,40.63,3.03,,
13783,7/8/2024 7:08,40.86,3.59,,
13784,7/8/2024 7:13,36.67,2.59,,
13785,7/8/2024 7:18,36.8,3.28,,
13786,7/8/2024 7:23,36.3,3.57,,
13787,7/8/2024 7:28,34.01,3.1,,
13788,7/8/2024 7:33,32.72,2.88,,
13789,7/8/2024 7:38,33.82,3.61,,
13790,7/8/2024 7:43,33.37,3.71,,
13791,7/8/2024 7:48,33.09,3.79,,
13792,7/8/2024 7:53,33.27,4.03,,
13793,7/8/2024 7:58,32.64,3.97,,
13794,7/8/2024 8:03,31.26,3.59,,
13795,7/8/2024 8:08,29.82,3.15,,
13796,7/8/2024 8:13,29.64,3.26,,
13797,7/8/2024 8:18,29.12,3.23,,
13798,7/8/2024 8:23,29.01,3.5,,
13799,7/8/2024 8:28,28.08,3.45,,
13800,7/8/2024 8:33,27.8,3.56,,
13801,7/8/2024 8:38,27.99,3.96,,
13802,7/8/2024 8:43,27.55,3.94,,
13803,7/8/2024 8:48,27.31,3.96,,
13804,7/8/2024 8:53,27.52,4.32,,
13805,7/8/2024 8:58,26.48,3.92,,
13806,7/8/2024 9:03,26.55,4.02,,
13807,7/8/2024 9:08,27.07,4.42,,
13808,7/8/2024 9:13,26.13,4.28,,
13809,7/8/2024 9:18,25.61,4.33,,
13810,7/8/2024 9:23,24.8,4.19,,
13811,7/8/2024 9:28,25.23,4.64,,
13812,7/8/2024 9:33,25.13,4.79,,
13813,7/8/2024 9:38,24.28,4.42,,
13814,7/8/2024 9:43,25.12,4.93,,
13815,7/8/2024 9:48,24.03,4.6,,
13816,7/8/2024 9:53,23.12,4.34,,
13817,7/8/2024 9:58,23.84,5,,
13818,7/8/2024 10:03,22.05,4.04,,
13819,7/8/2024 10:08,20.03,2.9,,
13820,7/8/2024 10:13,21.87,4.23,,
13821,7/8/2024 10:18,20.64,3.71,,
13822,7/8/2024 10:23,17.93,2.1,,
13823,7/8/2024 10:28,19.55,3.53,,
13824,7/8/2024 10:33,17.76,2.38,,
13825,7/8/2024 10:38,17.88,2.53,,
13826,7/8/2024 10:43,17.58,2.61,,
13827,7/8/2024 10:48,15.86,1.17,,
13828,7/8/2024 10:53,17.66,2.74,,
13829,7/8/2024 10:58,15.96,1.62,,
13830,7/8/2024 11:03,16.75,2.53,,
13831,7/8/2024 11:08,16.47,2.66,,
13832,7/8/2024 11:13,16.17,2.57,,
13833,7/8/2024 11:18,16.3,2.52,,
13834,7/8/2024 11:23,15.77,1.94,,
13835,7/8/2024 11:28,15.45,1.63,,
13836,7/8/2024 11:33,15.42,1.56,,
13837,7/8/2024 11:38,15.12,1.3,,
13838,7/8/2024 11:43,14.89,1.18,,
13839,7/8/2024 11:48,15.18,1.59,,
13840,7/8/2024 11:53,14.61,1.35,,
13841,7/8/2024 11:58,14.41,1.39,,
13842,7/8/2024 12:03,14.76,1.79,,
13843,7/8/2024 12:08,14.3,1.68,,
13844,7/8/2024 12:13,13.78,1.43,,
13845,7/8/2024 12:18,13.71,1.53,,
13846,7/8/2024 12:23,13.19,1.16,,
13847,7/8/2024 12:28,13.18,1.42,,
13848,7/8/2024 12:33,12.34,0.59,,
13849,7/8/2024 12:38,13.18,1.51,,
13850,7/8/2024 12:43,13.05,1.56,,
13851,7/8/2024 12:48,12.97,1.37,,
13852,7/8/2024 12:53,12.97,1.47,,
13853,7/8/2024 12:58,12.25,0.68,,
13854,7/8/2024 13:03,12.3,0.77,,
13855,7/8/2024 13:08,12.33,0.83,,
13856,7/8/2024 13:13,12.08,0.72,,
13857,7/8/2024 13:18,11.86,0.57,,
13858,7/8/2024 13:23,11.97,0.81,,
13859,7/8/2024 13:28,11.96,0.62,,
13860,7/8/2024 13:33,12.05,0.74,,
13861,7/8/2024 13:38,11.98,0.7,,
13862,7/8/2024 13:43,11.67,0.6,,
13863,7/8/2024 13:48,11.87,1.11,,
13864,7/8/2024 13:53,11.1,0.1,,
13865,7/8/2024 13:58,11.05,0.07,,
13866,7/8/2024 14:03,10.58,-0.51,,
13867,7/8/2024 14:08,10.68,-0.14,,
13868,7/8/2024 14:13,10.51,-0.36,,
13869,7/8/2024 14:18,10.48,-0.35,,
13870,7/8/2024 14:23,10.19,-0.72,,
13871,7/8/2024 14:28,9.27,-1.95,,
13872,7/8/2024 14:33,9.52,-1.52,,
13873,7/8/2024 14:38,9.83,-0.93,,
13874,7/8/2024 14:43,9.95,-0.83,,
13875,7/8/2024 14:48,9.98,-0.83,,
13876,7/8/2024 14:53,10.41,-0.25,,
13877,7/8/2024 14:58,10.08,-0.65,,
13878,7/8/2024 15:03,10.18,-0.52,,
13879,7/8/2024 15:08,10.3,-0.32,,
13880,7/8/2024 15:13,10.55,0.07,,
13881,7/8/2024 15:18,10.36,-0.25,,
13882,7/8/2024 15:23,10.07,-1.01,,
13883,7/8/2024 15:28,10.38,-0.66,,
13884,7/8/2024 15:33,9.93,-1.08,,
13885,7/8/2024 15:38,9.83,-1.27,,
13886,7/8/2024 15:43,10.14,-0.97,,
13887,7/8/2024 15:48,10.36,-0.9,,
13888,7/8/2024 15:53,10.69,-0.39,,
13889,7/8/2024 15:58,10.49,-0.53,,
13890,7/8/2024 16:03,9.72,-1.4,,
13891,7/8/2024 16:08,9.5,-1.84,,
13892,7/8/2024 16:13,9.86,-1.44,,
13893,7/8/2024 16:18,10.55,-0.61,,
13894,7/8/2024 16:23,10.43,-0.62,,
13895,7/8/2024 16:28,10.21,-0.88,,
13896,7/8/2024 16:33,10.2,-1.14,,
13897,7/8/2024 16:38,10.68,-0.57,,
13898,7/8/2024 16:43,10.78,-0.52,,
13899,7/8/2024 16:48,10.86,-0.42,,
13900,7/8/2024 16:53,10.73,-0.58,,
13901,7/8/2024 16:58,10.48,-0.94,,
13902,7/8/2024 17:03,10.14,-1.51,,
13903,7/8/2024 17:08,10.27,-1.37,,
13904,7/8/2024 17:13,11.09,-0.79,,
13905,7/8/2024 17:18,10.64,-1.56,,
13906,7/8/2024 17:23,10.54,-1.58,,
13907,7/8/2024 17:28,10.46,-1.6,,
13908,7/8/2024 17:33,10.81,-1.15,,
13909,7/8/2024 17:38,10.78,-1.21,,
13910,7/8/2024 17:43,11.89,0.11,,
13911,7/8/2024 17:48,11.36,-0.5,,
13912,7/8/2024 17:53,11.12,-0.9,,
13913,7/8/2024 17:58,10.21,-2.22,,
13914,7/8/2024 18:03,10.7,-1.65,,
13915,7/8/2024 18:08,10.82,-1.52,,
13916,7/8/2024 18:13,11.86,-0.32,,
13917,7/8/2024 18:18,10.77,-1.75,,
13918,7/8/2024 18:23,12.32,-0.09,,
13919,7/8/2024 18:28,12.54,0.08,,
13920,7/8/2024 18:33,12.09,-0.45,,
13921,7/8/2024 18:38,12.31,-0.36,,
13922,7/8/2024 18:43,11.81,-1.01,,
13923,7/8/2024 18:48,12.22,-0.66,,
13924,7/8/2024 18:53,13.55,0.68,,
13925,7/8/2024 18:58,12.37,-0.66,,
13926,7/8/2024 19:03,14,0.93,,
13927,7/8/2024 19:08,14.06,0.84,,
13928,7/8/2024 19:13,14.45,1.07,,
13929,7/8/2024 19:18,14.15,0.66,,
13930,7/8/2024 19:23,15.91,2.14,,
13931,7/8/2024 19:28,17.54,3.29,,
13932,7/8/2024 19:33,17.2,2.81,,
13933,7/8/2024 19:38,16.55,2.07,,
13934,7/8/2024 19:43,16.25,1.62,,
13935,7/8/2024 19:48,17.12,2.11,,
13936,7/8/2024 19:53,17.26,1.89,,
13937,7/8/2024 19:58,18.41,2.45,,
13938,7/8/2024 20:03,19.51,2.93,,
13939,7/8/2024 20:08,20.15,2.99,,
13940,7/8/2024 20:13,21.44,3.34,,
13941,7/8/2024 20:18,22.79,3.59,,
13942,7/8/2024 20:23,24.13,3.79,,
13943,7/8/2024 20:28,25.29,3.89,,
13944,7/8/2024 20:33,26.32,4.02,,
13945,7/8/2024 20:38,27.41,4.25,,
13946,7/8/2024 20:43,28.25,4.41,,
13947,7/8/2024 20:48,27.3,3.68,,
13948,7/8/2024 20:53,26.88,3.19,,
13949,7/8/2024 20:58,26.41,2.73,,
13950,7/8/2024 21:03,28.13,3.32,,
13951,7/8/2024 21:08,28.44,3.05,,
13952,7/8/2024 21:13,24.88,1.39,,
13953,7/8/2024 21:18,23.67,1.02,,
13954,7/8/2024 21:23,22.22,0.41,,
13955,7/8/2024 21:28,24.08,1.42,,
13956,7/8/2024 21:33,24.79,1.26,,
13957,7/8/2024 21:38,25.52,1.29,,
13958,7/8/2024 21:43,24.93,0.99,,
13959,7/8/2024 21:48,24.77,0.94,,
13960,7/8/2024 21:53,25.32,1.11,,
13961,7/8/2024 21:58,24.63,0.48,,
13962,7/8/2024 22:03,24.1,0.04,,
13963,7/8/2024 22:08,24.49,-0.03,,
13964,7/8/2024 22:13,22.94,-1.14,,
13965,7/8/2024 22:18,22.79,-1.34,,
13966,7/8/2024 22:23,21.91,-1.72,,
13967,7/8/2024 22:28,23.93,-0.46,,
13968,7/8/2024 22:33,26,-0.16,,
13969,7/8/2024 22:38,28.57,0.05,,
13970,7/8/2024 22:43,30.24,-0.56,,
13971,7/8/2024 22:48,32,-0.86,,
13972,7/8/2024 22:53,32.22,-1.47,,
13973,7/8/2024 22:58,32.58,-1.76,,
13974,7/8/2024 23:03,33.27,-1.75,,
13975,7/8/2024 23:08,34.09,-1.66,,
13976,7/8/2024 23:13,34.4,-1.77,,
13977,7/8/2024 23:18,34.68,-1.75,,
13978,7/8/2024 23:23,34.58,-1.99,,
13979,7/8/2024 23:28,33.82,-2.51,,
13980,7/8/2024 23:33,33.1,-2.81,,
13981,7/8/2024 23:38,32.85,-2.86,,
13982,7/8/2024 23:43,32.71,-2.95,,
13983,7/8/2024 23:48,32.75,-2.94,,
13984,7/8/2024 23:53,33.27,-2.71,,
13985,7/8/2024 23:58,33.91,-2.48,,
