#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
13423,07/07/2024 01:08:56,14.37,32.53,-1.88,,
13424,07/07/2024 01:13:56,13.96,34.52,-1.43,,
13425,07/07/2024 01:18:56,13.51,37.47,-0.71,,
13426,07/07/2024 01:23:56,13.54,37.68,-0.61,,
13427,07/07/2024 01:28:56,13.68,37.07,-0.71,,
13428,07/07/2024 01:33:56,13.79,36.87,-0.68,,
13429,07/07/2024 01:38:56,14.31,37.03,-0.16,,
13430,07/07/2024 01:43:56,14.44,36.25,-0.34,,
13431,07/07/2024 01:48:56,13.96,37.43,-0.32,,
13432,07/07/2024 01:53:56,13.63,37.98,-0.42,,
13433,07/07/2024 01:58:56,13.49,38.24,-0.45,,
13434,07/07/2024 02:03:56,13.32,37.68,-0.81,,
13435,07/07/2024 02:08:56,13.05,37.88,-0.97,,
13436,07/07/2024 02:13:56,12.69,38.47,-1.08,,
13437,07/07/2024 02:18:56,12.42,39.24,-1.06,,
13438,07/07/2024 02:23:56,12.15,40.29,-0.93,,
13439,07/07/2024 02:28:56,11.90,42.20,-0.53,,
13440,07/07/2024 02:33:56,11.69,42.94,-0.48,,
13441,07/07/2024 02:38:56,11.51,43.29,-0.53,,
13442,07/07/2024 02:43:56,11.33,43.50,-0.63,,
13443,07/07/2024 02:48:56,11.11,44.17,-0.62,,
13444,07/07/2024 02:53:56,11.08,44.38,-0.58,,
13445,07/07/2024 02:58:56,11.18,44.70,-0.39,,
13446,07/07/2024 03:03:56,11.23,44.83,-0.31,,
13447,07/07/2024 03:08:56,11.23,44.81,-0.32,,
13448,07/07/2024 03:13:56,11.19,44.78,-0.35,,
13449,07/07/2024 03:18:56,11.17,44.89,-0.34,,
13450,07/07/2024 03:23:56,11.23,45.04,-0.25,,
13451,07/07/2024 03:28:56,11.37,44.90,-0.16,,
13452,07/07/2024 03:33:56,11.40,44.73,-0.19,,
13453,07/07/2024 03:38:56,11.24,45.17,-0.20,,
13454,07/07/2024 03:43:56,11.10,45.64,-0.18,,
13455,07/07/2024 03:48:56,10.94,46.08,-0.19,,
13456,07/07/2024 03:53:56,10.66,47.06,-0.16,,
13457,07/07/2024 03:58:56,10.48,47.90,-0.09,,
13458,07/07/2024 04:03:56,10.44,48.20,-0.04,,
13459,07/07/2024 04:08:56,10.41,48.23,-0.05,,
13460,07/07/2024 04:13:56,10.34,48.42,-0.06,,
13461,07/07/2024 04:18:56,10.24,48.67,-0.08,,
13462,07/07/2024 04:23:56,10.12,49.27,-0.03,,
13463,07/07/2024 04:28:56,10.07,49.87,0.09,,
13464,07/07/2024 04:33:56,10.12,49.63,0.07,,
13465,07/07/2024 04:38:56,10.25,49.35,0.12,,
13466,07/07/2024 04:43:56,10.38,49.08,0.16,,
13467,07/07/2024 04:48:56,10.37,48.84,0.09,,
13468,07/07/2024 04:53:56,10.33,48.97,0.09,,
13469,07/07/2024 04:58:56,10.30,49.12,0.10,,
13470,07/07/2024 05:03:56,10.19,49.36,0.06,,
13471,07/07/2024 05:08:56,10.12,49.48,0.03,,
13472,07/07/2024 05:13:56,10.10,49.27,-0.04,,
13473,07/07/2024 05:18:56,10.09,49.27,-0.05,,
13474,07/07/2024 05:23:56,10.12,49.33,-0.01,,
13475,07/07/2024 05:28:56,10.08,49.70,0.05,,
13476,07/07/2024 05:33:56,10.05,50.22,0.18,,
13477,07/07/2024 05:38:56,10.08,50.37,0.24,,
13478,07/07/2024 05:43:56,10.08,50.50,0.28,,
13479,07/07/2024 05:48:56,10.08,50.74,0.35,,
13480,07/07/2024 05:53:56,10.12,51.03,0.46,,
13481,07/07/2024 05:58:56,10.29,50.89,0.57,,
13482,07/07/2024 06:03:56,10.48,50.70,0.70,,
13483,07/07/2024 06:08:56,10.69,50.58,0.86,,
13484,07/07/2024 06:13:56,10.97,50.39,1.07,,
13485,07/07/2024 06:18:56,11.33,49.73,1.21,,
13486,07/07/2024 06:23:56,11.77,49.13,1.46,,
13487,07/07/2024 06:28:56,12.27,48.67,1.79,,
13488,07/07/2024 06:33:56,12.82,47.78,2.03,,
13489,07/07/2024 06:38:56,13.41,46.77,2.27,,
13490,07/07/2024 06:43:56,14.09,46.13,2.70,,
13491,07/07/2024 06:48:56,14.80,44.66,2.88,,
13492,07/07/2024 06:53:56,15.48,44.21,3.36,,
13493,07/07/2024 06:58:56,16.17,42.31,3.37,,
13494,07/07/2024 07:03:56,16.86,41.49,3.71,,
13495,07/07/2024 07:08:56,17.53,40.67,4.03,,
13496,07/07/2024 07:13:56,18.14,40.08,4.37,,
13497,07/07/2024 07:18:56,18.80,38.42,4.35,,
13498,07/07/2024 07:23:56,19.37,37.40,4.48,,
13499,07/07/2024 07:28:56,19.98,36.02,4.49,,
13500,07/07/2024 07:33:56,20.65,33.48,4.03,,
13501,07/07/2024 07:38:56,21.25,32.27,4.03,,
13502,07/07/2024 07:43:56,21.63,32.51,4.47,,
13503,07/07/2024 07:48:56,21.94,32.72,4.84,,
13504,07/07/2024 07:53:56,22.13,32.58,4.94,,
13505,07/07/2024 07:58:56,22.31,31.30,4.52,,
13506,07/07/2024 08:03:56,22.40,31.67,4.77,,
13507,07/07/2024 08:08:56,22.52,31.20,4.66,,
13508,07/07/2024 08:13:56,22.79,30.39,4.51,,
13509,07/07/2024 08:18:56,23.10,30.10,4.64,,
13510,07/07/2024 08:23:56,23.52,29.08,4.51,,
13511,07/07/2024 08:28:56,23.84,28.88,4.69,,
13512,07/07/2024 08:33:56,23.97,28.53,4.63,,
13513,07/07/2024 08:38:56,24.19,27.92,4.51,,
13514,07/07/2024 08:43:56,24.55,28.06,4.89,,
13515,07/07/2024 08:48:56,24.75,27.53,4.78,,
13516,07/07/2024 08:53:56,24.96,27.14,4.76,,
13517,07/07/2024 08:58:56,25.13,26.25,4.43,,
13518,07/07/2024 09:03:56,25.39,25.94,4.48,,
13519,07/07/2024 09:08:56,25.63,26.20,4.82,,
13520,07/07/2024 09:13:56,26.07,25.26,4.67,,
13521,07/07/2024 09:18:56,26.29,23.51,3.84,,
13522,07/07/2024 09:23:56,26.38,23.34,3.81,,
13523,07/07/2024 09:28:56,26.80,23.58,4.31,,
13524,07/07/2024 09:33:56,26.97,23.03,4.11,,
13525,07/07/2024 09:38:56,26.98,22.27,3.65,,
13526,07/07/2024 09:43:56,27.21,22.11,3.73,,
13527,07/07/2024 09:48:56,27.43,20.94,3.14,,
13528,07/07/2024 09:53:56,27.81,21.17,3.61,,
13529,07/07/2024 09:58:56,28.16,20.62,3.53,,
13530,07/07/2024 10:03:56,28.58,19.64,3.19,,
13531,07/07/2024 10:08:56,28.98,20.01,3.78,,
13532,07/07/2024 10:13:56,29.26,19.47,3.62,,
13533,07/07/2024 10:18:56,29.55,19.13,3.60,,
13534,07/07/2024 10:23:56,29.65,18.70,3.37,,
13535,07/07/2024 10:28:56,30.07,17.96,3.13,,
13536,07/07/2024 10:33:56,30.08,17.14,2.48,,
13537,07/07/2024 10:38:56,30.13,17.53,2.84,,
13538,07/07/2024 10:43:56,30.34,16.56,2.21,,
13539,07/07/2024 10:48:56,30.56,17.02,2.77,,
13540,07/07/2024 10:53:56,30.65,16.89,2.73,,
13541,07/07/2024 10:58:56,30.79,16.78,2.76,,
13542,07/07/2024 11:03:56,31.14,16.68,2.95,,
13543,07/07/2024 11:08:56,31.61,15.43,2.23,,
13544,07/07/2024 11:13:56,31.58,15.66,2.41,,
13545,07/07/2024 11:18:56,31.53,15.53,2.26,,
13546,07/07/2024 11:23:56,31.92,15.01,2.09,,
13547,07/07/2024 11:28:56,32.27,15.09,2.45,,
13548,07/07/2024 11:33:56,32.23,14.69,2.04,,
13549,07/07/2024 11:38:56,32.11,14.82,2.07,,
13550,07/07/2024 11:43:56,32.08,14.95,2.17,,
13551,07/07/2024 11:48:56,32.08,15.00,2.20,,
13552,07/07/2024 11:53:56,32.04,14.91,2.09,,
13553,07/07/2024 11:58:56,31.90,14.88,1.96,,
13554,07/07/2024 12:03:56,31.94,14.93,2.04,,
13555,07/07/2024 12:08:56,32.41,14.52,2.01,,
13556,07/07/2024 12:13:56,32.59,15.42,3.00,,
13557,07/07/2024 12:18:56,32.86,14.70,2.54,,
13558,07/07/2024 12:23:56,33.15,14.07,2.15,,
13559,07/07/2024 12:28:56,33.26,13.80,1.97,,
13560,07/07/2024 12:33:56,33.28,13.60,1.78,,
13561,07/07/2024 12:38:56,33.11,13.62,1.66,,
13562,07/07/2024 12:43:56,32.94,14.03,1.95,,
13563,07/07/2024 12:48:56,32.97,13.78,1.73,,
13564,07/07/2024 12:53:56,33.29,13.46,1.65,,
13565,07/07/2024 12:58:56,33.70,13.10,1.59,,
13566,07/07/2024 13:03:56,33.89,12.97,1.60,,
13567,07/07/2024 13:08:56,33.90,12.60,1.20,,
13568,07/07/2024 13:13:56,33.80,13.00,1.56,,
13569,07/07/2024 13:18:56,33.76,13.18,1.71,,
13570,07/07/2024 13:23:56,33.96,12.62,1.27,,
13571,07/07/2024 13:28:56,33.87,13.03,1.65,,
13572,07/07/2024 13:33:56,33.83,12.57,1.11,,
13573,07/07/2024 13:38:56,34.15,12.40,1.18,,
13574,07/07/2024 13:43:56,34.19,12.33,1.13,,
13575,07/07/2024 13:48:56,34.24,12.01,0.80,,
13576,07/07/2024 13:53:56,34.09,12.24,0.95,,
13577,07/07/2024 13:58:56,34.36,11.97,0.85,,
13578,07/07/2024 14:03:56,34.46,11.77,0.69,,
13579,07/07/2024 14:08:56,34.67,12.01,1.13,,
13580,07/07/2024 14:13:56,34.83,11.89,1.10,,
13581,07/07/2024 14:18:56,34.82,11.80,1.00,,
13582,07/07/2024 14:23:56,34.79,11.49,0.61,,
13583,07/07/2024 14:28:56,34.41,11.64,0.50,,
13584,07/07/2024 14:33:56,34.15,11.57,0.21,,
13585,07/07/2024 14:38:56,34.15,11.83,0.52,,
13586,07/07/2024 14:43:56,34.12,11.73,0.38,,
13587,07/07/2024 14:48:56,34.00,11.81,0.39,,
13588,07/07/2024 14:53:56,33.66,11.91,0.23,,
13589,07/07/2024 14:58:56,33.83,12.29,0.80,,
13590,07/07/2024 15:03:56,34.22,11.44,0.11,,
13591,07/07/2024 15:08:56,34.30,11.39,0.11,,
13592,07/07/2024 15:13:56,34.60,11.05,-0.08,,
13593,07/07/2024 15:18:56,34.76,11.18,0.21,,
13594,07/07/2024 15:23:56,34.94,10.79,-0.14,,
13595,07/07/2024 15:28:56,34.19,10.58,-0.99,,
13596,07/07/2024 15:33:56,33.94,10.94,-0.72,,
13597,07/07/2024 15:38:56,34.04,11.05,-0.50,,
13598,07/07/2024 15:43:56,34.12,10.86,-0.69,,
13599,07/07/2024 15:48:56,33.61,10.94,-0.97,,
13600,07/07/2024 15:53:56,33.44,11.69,-0.19,,
13601,07/07/2024 15:58:56,34.08,11.28,-0.20,,
13602,07/07/2024 16:03:56,33.66,11.57,-0.16,,
13603,07/07/2024 16:08:56,33.17,11.57,-0.54,,
13604,07/07/2024 16:13:56,32.91,11.69,-0.59,,
13605,07/07/2024 16:18:56,32.77,11.88,-0.49,,
13606,07/07/2024 16:23:56,33.41,12.13,0.29,,
13607,07/07/2024 16:28:56,33.84,11.49,-0.12,,
13608,07/07/2024 16:33:56,34.01,11.07,-0.50,,
13609,07/07/2024 16:38:56,33.87,11.20,-0.45,,
13610,07/07/2024 16:43:56,33.57,11.46,-0.36,,
13611,07/07/2024 16:48:56,33.15,11.54,-0.58,,
13612,07/07/2024 16:53:56,32.64,11.58,-0.93,,
13613,07/07/2024 16:58:56,32.33,11.91,-0.79,,
13614,07/07/2024 17:03:56,32.17,12.08,-0.72,,
13615,07/07/2024 17:08:56,32.01,11.94,-1.00,,
13616,07/07/2024 17:13:56,32.33,12.49,-0.14,,
13617,07/07/2024 17:18:56,32.85,11.97,-0.32,,
13618,07/07/2024 17:23:56,32.93,11.73,-0.53,,
13619,07/07/2024 17:28:56,32.71,11.89,-0.52,,
13620,07/07/2024 17:33:56,32.72,12.05,-0.32,,
13621,07/07/2024 17:38:56,33.14,12.11,0.06,,
13622,07/07/2024 17:43:56,33.51,11.51,-0.36,,
13623,07/07/2024 17:48:56,33.66,11.64,-0.07,,
13624,07/07/2024 17:53:56,33.70,11.60,-0.10,,
13625,07/07/2024 17:58:56,33.83,11.47,-0.15,,
13626,07/07/2024 18:03:56,33.83,11.50,-0.11,,
13627,07/07/2024 18:08:56,33.71,11.53,-0.18,,
13628,07/07/2024 18:13:56,33.44,11.38,-0.57,,
13629,07/07/2024 18:18:56,33.34,12.10,0.21,,
13630,07/07/2024 18:23:56,33.30,11.72,-0.27,,
13631,07/07/2024 18:28:56,33.09,11.80,-0.33,,
13632,07/07/2024 18:33:56,32.93,11.49,-0.82,,
13633,07/07/2024 18:38:56,32.83,12.39,0.14,,
13634,07/07/2024 18:43:56,32.72,11.98,-0.41,,
13635,07/07/2024 18:48:56,32.56,11.88,-0.64,,
13636,07/07/2024 18:53:56,32.32,12.14,-0.53,,
13637,07/07/2024 18:58:56,32.12,12.19,-0.63,,
13638,07/07/2024 19:03:56,31.98,12.72,-0.15,,
13639,07/07/2024 19:08:56,31.90,12.23,-0.76,,
13640,07/07/2024 19:13:56,31.76,12.64,-0.41,,
13641,07/07/2024 19:18:56,31.64,12.83,-0.31,,
13642,07/07/2024 19:23:56,31.49,12.73,-0.52,,
13643,07/07/2024 19:28:56,31.32,13.24,-0.13,,
13644,07/07/2024 19:33:56,31.09,12.97,-0.58,,
13645,07/07/2024 19:38:56,30.87,13.19,-0.52,,
13646,07/07/2024 19:43:56,30.60,13.05,-0.88,,
13647,07/07/2024 19:48:56,30.37,13.69,-0.41,,
13648,07/07/2024 19:53:56,30.03,14.00,-0.37,,
13649,07/07/2024 19:58:56,29.72,13.62,-0.98,,
13650,07/07/2024 20:03:56,29.46,13.76,-1.05,,
13651,07/07/2024 20:08:56,29.20,13.94,-1.08,,
13652,07/07/2024 20:13:56,28.88,14.14,-1.13,,
13653,07/07/2024 20:18:56,28.54,14.50,-1.06,,
13654,07/07/2024 20:23:56,28.15,14.73,-1.16,,
13655,07/07/2024 20:28:56,27.87,14.89,-1.22,,
13656,07/07/2024 20:33:56,27.58,15.68,-0.76,,
13657,07/07/2024 20:38:56,26.92,16.40,-0.67,,
13658,07/07/2024 20:43:56,26.28,17.10,-0.62,,
13659,07/07/2024 20:48:56,25.71,17.65,-0.64,,
13660,07/07/2024 20:53:56,25.34,18.17,-0.54,,
13661,07/07/2024 20:58:56,25.03,18.60,-0.48,,
13662,07/07/2024 21:03:56,24.74,18.96,-0.45,,
13663,07/07/2024 21:08:56,24.34,19.36,-0.49,,
13664,07/07/2024 21:13:56,23.78,19.98,-0.52,,
13665,07/07/2024 21:18:56,23.31,20.31,-0.68,,
13666,07/07/2024 21:23:56,23.04,20.40,-0.85,,
13667,07/07/2024 21:28:56,22.73,20.99,-0.71,,
13668,07/07/2024 21:33:56,22.26,21.71,-0.64,,
13669,07/07/2024 21:38:56,21.95,22.35,-0.50,,
13670,07/07/2024 21:43:56,21.60,23.30,-0.22,,
13671,07/07/2024 21:48:56,21.73,23.64,0.08,,
13672,07/07/2024 21:53:56,22.70,22.71,0.34,,
13673,07/07/2024 21:58:56,23.84,21.46,0.51,,
13674,07/07/2024 22:03:56,24.29,20.99,0.58,,
13675,07/07/2024 22:08:56,24.24,21.00,0.55,,
13676,07/07/2024 22:13:56,23.98,21.43,0.61,,
13677,07/07/2024 22:18:56,23.64,21.89,0.62,,
13678,07/07/2024 22:23:56,23.15,22.43,0.54,,
13679,07/07/2024 22:28:56,22.66,23.12,0.56,,
13680,07/07/2024 22:33:56,21.74,23.49,0.01,,
13681,07/07/2024 22:38:56,20.89,24.10,-0.36,,
13682,07/07/2024 22:43:56,20.30,24.84,-0.44,,
13683,07/07/2024 22:48:56,19.78,25.62,-0.46,,
13684,07/07/2024 22:53:56,19.27,26.66,-0.34,,
13685,07/07/2024 22:58:56,18.84,27.63,-0.23,,
13686,07/07/2024 23:03:56,18.55,27.77,-0.40,,
13687,07/07/2024 23:08:56,18.31,28.16,-0.42,,
13688,07/07/2024 23:13:56,18.17,27.84,-0.70,,
13689,07/07/2024 23:18:56,18.02,28.61,-0.46,,
13690,07/07/2024 23:23:56,17.76,28.99,-0.50,,
13691,07/07/2024 23:28:56,17.45,29.58,-0.49,,
13692,07/07/2024 23:33:56,17.38,30.37,-0.18,,
13693,07/07/2024 23:38:56,17.36,29.87,-0.43,,
13694,07/07/2024 23:43:56,16.84,30.20,-0.73,,
13695,07/07/2024 23:48:56,16.40,31.05,-0.73,,
13696,07/07/2024 23:53:56,15.93,31.59,-0.91,,
13697,07/07/2024 23:58:56,15.54,32.19,-0.99,,
13698,07/08/2024 00:03:56,15.32,32.35,-1.12,,
13699,07/08/2024 00:08:56,15.24,32.86,-0.97,,
13700,07/08/2024 00:13:56,15.10,33.08,-1.00,,
13701,07/08/2024 00:18:56,15.10,33.19,-0.96,,
13702,07/08/2024 00:23:56,15.05,33.49,-0.88,,
13703,07/08/2024 00:28:56,14.96,33.77,-0.85,,
13704,07/08/2024 00:33:56,14.84,34.10,-0.83,,
13705,07/08/2024 00:38:56,14.78,34.07,-0.89,,
13706,07/08/2024 00:43:56,14.73,34.13,-0.91,,
13707,07/08/2024 00:48:56,14.73,34.09,-0.92,,
13708,07/08/2024 00:53:56,14.69,34.15,-0.94,,
13709,07/08/2024 00:58:56,14.55,34.51,-0.92,,
13710,07/08/2024 01:03:56,14.37,34.86,-0.93,,
13711,07/08/2024 01:08:56,14.26,35.20,-0.90,,
13712,07/08/2024 01:13:56,14.31,35.28,-0.82,,
13713,07/08/2024 01:18:56,14.51,35.01,-0.75,,
13714,07/08/2024 01:23:56,14.44,35.40,-0.66,,
13715,07/08/2024 01:28:56,14.29,36.02,-0.56,,
13716,07/08/2024 01:33:56,14.14,36.52,-0.50,,
13717,07/08/2024 01:38:56,14.06,36.54,-0.57,,
13718,07/08/2024 01:43:56,14.08,36.31,-0.63,,
13719,07/08/2024 01:48:56,14.15,36.00,-0.69,,
13720,07/08/2024 01:53:56,14.12,36.22,-0.63,,
13721,07/08/2024 01:58:56,13.77,37.00,-0.65,,
13722,07/08/2024 02:03:56,13.40,37.67,-0.74,,
13723,07/08/2024 02:08:56,13.21,38.21,-0.71,,
13724,07/08/2024 02:13:56,13.11,38.37,-0.74,,
13725,07/08/2024 02:18:56,12.95,39.01,-0.66,,
13726,07/08/2024 02:23:56,12.77,39.72,-0.58,,
13727,07/08/2024 02:28:56,12.70,39.76,-0.62,,
13728,07/08/2024 02:33:56,12.73,39.47,-0.69,,
13729,07/08/2024 02:38:56,12.46,40.27,-0.66,,
13730,07/08/2024 02:43:56,12.30,40.81,-0.63,,
13731,07/08/2024 02:48:56,12.13,41.29,-0.62,,
13732,07/08/2024 02:53:56,12.15,41.57,-0.51,,
13733,07/08/2024 02:58:56,12.34,41.34,-0.41,,
13734,07/08/2024 03:03:56,12.55,40.66,-0.46,,
13735,07/08/2024 03:08:56,12.62,40.25,-0.52,,
13736,07/08/2024 03:13:56,12.63,40.17,-0.55,,
13737,07/08/2024 03:18:56,12.49,40.68,-0.50,,
13738,07/08/2024 03:23:56,12.41,41.07,-0.44,,
13739,07/08/2024 03:28:56,12.33,41.20,-0.47,,
13740,07/08/2024 03:33:56,12.02,41.89,-0.52,,
13741,07/08/2024 03:38:56,11.60,42.75,-0.62,,
13742,07/08/2024 03:43:56,11.29,43.75,-0.59,,
13743,07/08/2024 03:48:56,11.04,44.58,-0.56,,
13744,07/08/2024 03:53:56,10.85,44.99,-0.60,,
13745,07/08/2024 03:58:56,10.66,45.87,-0.52,,
13746,07/08/2024 04:03:56,10.51,46.48,-0.47,,
13747,07/08/2024 04:08:56,10.42,46.71,-0.48,,
13748,07/08/2024 04:13:56,10.30,47.17,-0.46,,
13749,07/08/2024 04:18:56,10.11,47.72,-0.48,,
13750,07/08/2024 04:23:56,9.91,47.89,-0.61,,
13751,07/08/2024 04:28:56,9.72,48.75,-0.54,,
13752,07/08/2024 04:33:56,9.54,49.36,-0.54,,
13753,07/08/2024 04:38:56,9.39,49.92,-0.52,,
13754,07/08/2024 04:43:56,9.26,50.50,-0.48,,
13755,07/08/2024 04:48:56,9.17,50.95,-0.44,,
13756,07/08/2024 04:53:56,9.23,50.91,-0.39,,
13757,07/08/2024 04:58:56,9.48,50.61,-0.24,,
13758,07/08/2024 05:03:56,9.76,50.12,-0.12,,
13759,07/08/2024 05:08:56,10.06,49.30,-0.07,,
13760,07/08/2024 05:13:56,10.37,48.39,-0.05,,
13761,07/08/2024 05:18:56,10.55,47.72,-0.07,,
13762,07/08/2024 05:23:56,10.75,47.06,-0.08,,
13763,07/08/2024 05:28:56,10.88,46.42,-0.15,,
13764,07/08/2024 05:33:56,10.91,46.16,-0.19,,
13765,07/08/2024 05:38:56,10.92,46.18,-0.18,,
13766,07/08/2024 05:43:56,10.97,46.15,-0.15,,
13767,07/08/2024 05:48:56,10.96,46.26,-0.12,,
13768,07/08/2024 05:53:56,10.89,46.48,-0.12,,
13769,07/08/2024 05:58:56,10.77,47.02,-0.07,,
13770,07/08/2024 06:03:56,10.63,47.72,0.01,,
13771,07/08/2024 06:08:56,10.61,48.35,0.16,,
13772,07/08/2024 06:13:56,10.73,48.57,0.34,,
13773,07/08/2024 06:18:56,11.02,48.65,0.63,,
13774,07/08/2024 06:23:56,11.44,48.46,0.96,,
13775,07/08/2024 06:28:56,12.01,47.35,1.16,,
13776,07/08/2024 06:33:56,12.65,46.25,1.42,,
13777,07/08/2024 06:38:56,13.30,44.96,1.62,,
13778,07/08/2024 06:43:56,13.95,44.03,1.92,,
13779,07/08/2024 06:48:56,14.55,43.46,2.28,,
13780,07/08/2024 06:53:56,15.16,42.41,2.49,,
13781,07/08/2024 06:58:56,15.84,42.29,3.07,,
13782,07/08/2024 07:03:56,16.44,40.63,3.03,,
13783,07/08/2024 07:08:56,16.97,40.86,3.59,,
13784,07/08/2024 07:13:56,17.55,36.67,2.59,,
13785,07/08/2024 07:18:56,18.28,36.80,3.28,,
13786,07/08/2024 07:23:56,18.83,36.30,3.57,,
13787,07/08/2024 07:28:56,19.33,34.01,3.10,,
13788,07/08/2024 07:33:56,19.71,32.72,2.88,,
13789,07/08/2024 07:38:56,20.01,33.82,3.61,,
13790,07/08/2024 07:43:56,20.33,33.37,3.71,,
13791,07/08/2024 07:48:56,20.57,33.09,3.79,,
13792,07/08/2024 07:53:56,20.75,33.27,4.03,,
13793,07/08/2024 07:58:56,20.99,32.64,3.97,,
13794,07/08/2024 08:03:56,21.27,31.26,3.59,,
13795,07/08/2024 08:08:56,21.52,29.82,3.15,,
13796,07/08/2024 08:13:56,21.76,29.64,3.26,,
13797,07/08/2024 08:18:56,22.01,29.12,3.23,,
13798,07/08/2024 08:23:56,22.39,29.01,3.50,,
13799,07/08/2024 08:28:56,22.87,28.08,3.45,,
13800,07/08/2024 08:33:56,23.16,27.80,3.56,,
13801,07/08/2024 08:38:56,23.51,27.99,3.96,,
13802,07/08/2024 08:43:56,23.75,27.55,3.94,,
13803,07/08/2024 08:48:56,23.92,27.31,3.96,,
13804,07/08/2024 08:53:56,24.22,27.52,4.32,,
13805,07/08/2024 08:58:56,24.38,26.48,3.92,,
13806,07/08/2024 09:03:56,24.46,26.55,4.02,,
13807,07/08/2024 09:08:56,24.61,27.07,4.42,,
13808,07/08/2024 09:13:56,25.04,26.13,4.28,,
13809,07/08/2024 09:18:56,25.43,25.61,4.33,,
13810,07/08/2024 09:23:56,25.81,24.80,4.19,,
13811,07/08/2024 09:28:56,26.05,25.23,4.64,,
13812,07/08/2024 09:33:56,26.30,25.13,4.79,,
13813,07/08/2024 09:38:56,26.44,24.28,4.42,,
13814,07/08/2024 09:43:56,26.47,25.12,4.93,,
13815,07/08/2024 09:48:56,26.83,24.03,4.60,,
13816,07/08/2024 09:53:56,27.17,23.12,4.34,,
13817,07/08/2024 09:58:56,27.44,23.84,5.00,,
13818,07/08/2024 10:03:56,27.63,22.05,4.04,,
13819,07/08/2024 10:08:56,27.89,20.03,2.90,,
13820,07/08/2024 10:13:56,28.00,21.87,4.23,,
13821,07/08/2024 10:18:56,28.36,20.64,3.71,,
13822,07/08/2024 10:23:56,28.83,17.93,2.10,,
13823,07/08/2024 10:28:56,29.08,19.55,3.53,,
13824,07/08/2024 10:33:56,29.33,17.76,2.38,,
13825,07/08/2024 10:38:56,29.40,17.88,2.53,,
13826,07/08/2024 10:43:56,29.79,17.58,2.61,,
13827,07/08/2024 10:48:56,29.79,15.86,1.17,,
13828,07/08/2024 10:53:56,29.87,17.66,2.74,,
13829,07/08/2024 10:58:56,30.24,15.96,1.62,,
13830,07/08/2024 11:03:56,30.53,16.75,2.53,,
13831,07/08/2024 11:08:56,31.00,16.47,2.66,,
13832,07/08/2024 11:13:56,31.21,16.17,2.57,,
13833,07/08/2024 11:18:56,31.01,16.30,2.52,,
13834,07/08/2024 11:23:56,30.86,15.77,1.94,,
13835,07/08/2024 11:28:56,30.82,15.45,1.63,,
13836,07/08/2024 11:33:56,30.77,15.42,1.56,,
13837,07/08/2024 11:38:56,30.79,15.12,1.30,,
13838,07/08/2024 11:43:56,30.90,14.89,1.18,,
13839,07/08/2024 11:48:56,31.09,15.18,1.59,,
13840,07/08/2024 11:53:56,31.45,14.61,1.35,,
13841,07/08/2024 11:58:56,31.75,14.41,1.39,,
13842,07/08/2024 12:03:56,31.83,14.76,1.79,,
13843,07/08/2024 12:08:56,32.26,14.30,1.68,,
13844,07/08/2024 12:13:56,32.59,13.78,1.43,,
13845,07/08/2024 12:18:56,32.81,13.71,1.53,,
13846,07/08/2024 12:23:56,33.02,13.19,1.16,,
13847,07/08/2024 12:28:56,33.38,13.18,1.42,,
13848,07/08/2024 12:33:56,33.49,12.34,0.59,,
13849,07/08/2024 12:38:56,33.49,13.18,1.51,,
13850,07/08/2024 12:43:56,33.74,13.05,1.56,,
13851,07/08/2024 12:48:56,33.61,12.97,1.37,,
13852,07/08/2024 12:53:56,33.72,12.97,1.47,,
13853,07/08/2024 12:58:56,33.74,12.25,0.68,,
13854,07/08/2024 13:03:56,33.77,12.30,0.77,,
13855,07/08/2024 13:08:56,33.80,12.33,0.83,,
13856,07/08/2024 13:13:56,34.04,12.08,0.72,,
13857,07/08/2024 13:18:56,34.16,11.86,0.57,,
13858,07/08/2024 13:23:56,34.32,11.97,0.81,,
13859,07/08/2024 13:28:56,34.08,11.96,0.62,,
13860,07/08/2024 13:33:56,34.11,12.05,0.74,,
13861,07/08/2024 13:38:56,34.15,11.98,0.70,,
13862,07/08/2024 13:43:56,34.51,11.67,0.60,,
13863,07/08/2024 13:48:56,34.86,11.87,1.11,,
13864,07/08/2024 13:53:56,34.75,11.10,0.10,,
13865,07/08/2024 13:58:56,34.79,11.05,0.07,,
13866,07/08/2024 14:03:56,34.81,10.58,-0.51,,
13867,07/08/2024 14:08:56,35.13,10.68,-0.14,,
13868,07/08/2024 14:13:56,35.14,10.51,-0.36,,
13869,07/08/2024 14:18:56,35.19,10.48,-0.35,,
13870,07/08/2024 14:23:56,35.21,10.19,-0.72,,
13871,07/08/2024 14:28:56,35.29,9.27,-1.95,,
13872,07/08/2024 14:33:56,35.38,9.52,-1.52,,
13873,07/08/2024 14:38:56,35.58,9.83,-0.93,,
13874,07/08/2024 14:43:56,35.51,9.95,-0.83,,
13875,07/08/2024 14:48:56,35.45,9.98,-0.83,,
13876,07/08/2024 14:53:56,35.44,10.41,-0.25,,
13877,07/08/2024 14:58:56,35.51,10.08,-0.65,,
13878,07/08/2024 15:03:56,35.49,10.18,-0.52,,
13879,07/08/2024 15:08:56,35.55,10.30,-0.32,,
